"","RegionID","SizeRank","RegionName","RegionType","StateName","State","City","Metro","CountyName","X2000.01.31","X2000.02.29","X2000.03.31","X2000.04.30","X2000.05.31","X2000.06.30","X2000.07.31","X2000.08.31","X2000.09.30","X2000.10.31","X2000.11.30","X2000.12.31","X2001.01.31","X2001.02.28","X2001.03.31","X2001.04.30","X2001.05.31","X2001.06.30","X2001.07.31","X2001.08.31","X2001.09.30","X2001.10.31","X2001.11.30","X2001.12.31","X2002.01.31","X2002.02.28","X2002.03.31","X2002.04.30","X2002.05.31","X2002.06.30","X2002.07.31","X2002.08.31","X2002.09.30","X2002.10.31","X2002.11.30","X2002.12.31","X2003.01.31","X2003.02.28","X2003.03.31","X2003.04.30","X2003.05.31","X2003.06.30","X2003.07.31","X2003.08.31","X2003.09.30","X2003.10.31","X2003.11.30","X2003.12.31","X2004.01.31","X2004.02.29","X2004.03.31","X2004.04.30","X2004.05.31","X2004.06.30","X2004.07.31","X2004.08.31","X2004.09.30","X2004.10.31","X2004.11.30","X2004.12.31","X2005.01.31","X2005.02.28","X2005.03.31","X2005.04.30","X2005.05.31","X2005.06.30","X2005.07.31","X2005.08.31","X2005.09.30","X2005.10.31","X2005.11.30","X2005.12.31","X2006.01.31","X2006.02.28","X2006.03.31","X2006.04.30","X2006.05.31","X2006.06.30","X2006.07.31","X2006.08.31","X2006.09.30","X2006.10.31","X2006.11.30","X2006.12.31","X2007.01.31","X2007.02.28","X2007.03.31","X2007.04.30","X2007.05.31","X2007.06.30","X2007.07.31","X2007.08.31","X2007.09.30","X2007.10.31","X2007.11.30","X2007.12.31","X2008.01.31","X2008.02.29","X2008.03.31","X2008.04.30","X2008.05.31","X2008.06.30","X2008.07.31","X2008.08.31","X2008.09.30","X2008.10.31","X2008.11.30","X2008.12.31","X2009.01.31","X2009.02.28","X2009.03.31","X2009.04.30","X2009.05.31","X2009.06.30","X2009.07.31","X2009.08.31","X2009.09.30","X2009.10.31","X2009.11.30","X2009.12.31","X2010.01.31","X2010.02.28","X2010.03.31","X2010.04.30","X2010.05.31","X2010.06.30","X2010.07.31","X2010.08.31","X2010.09.30","X2010.10.31","X2010.11.30","X2010.12.31","X2011.01.31","X2011.02.28","X2011.03.31","X2011.04.30","X2011.05.31","X2011.06.30","X2011.07.31","X2011.08.31","X2011.09.30","X2011.10.31","X2011.11.30","X2011.12.31","X2012.01.31","X2012.02.29","X2012.03.31","X2012.04.30","X2012.05.31","X2012.06.30","X2012.07.31","X2012.08.31","X2012.09.30","X2012.10.31","X2012.11.30","X2012.12.31","X2013.01.31","X2013.02.28","X2013.03.31","X2013.04.30","X2013.05.31","X2013.06.30","X2013.07.31","X2013.08.31","X2013.09.30","X2013.10.31","X2013.11.30","X2013.12.31","X2014.01.31","X2014.02.28","X2014.03.31","X2014.04.30","X2014.05.31","X2014.06.30","X2014.07.31","X2014.08.31","X2014.09.30","X2014.10.31","X2014.11.30","X2014.12.31","X2015.01.31","X2015.02.28","X2015.03.31","X2015.04.30","X2015.05.31","X2015.06.30","X2015.07.31","X2015.08.31","X2015.09.30","X2015.10.31","X2015.11.30","X2015.12.31","X2016.01.31","X2016.02.29","X2016.03.31","X2016.04.30","X2016.05.31","X2016.06.30","X2016.07.31","X2016.08.31","X2016.09.30","X2016.10.31","X2016.11.30","X2016.12.31","X2017.01.31","X2017.02.28","X2017.03.31","X2017.04.30","X2017.05.31","X2017.06.30","X2017.07.31","X2017.08.31","X2017.09.30","X2017.10.31","X2017.11.30","X2017.12.31","X2018.01.31","X2018.02.28","X2018.03.31","X2018.04.30","X2018.05.31","X2018.06.30","X2018.07.31","X2018.08.31","X2018.09.30","X2018.10.31","X2018.11.30","X2018.12.31","X2019.01.31","X2019.02.28","X2019.03.31","X2019.04.30","X2019.05.31","X2019.06.30","X2019.07.31","X2019.08.31","X2019.09.30","X2019.10.31","X2019.11.30","X2019.12.31","X2020.01.31","X2020.02.29","X2020.03.31","X2020.04.30","X2020.05.31","X2020.06.30","X2020.07.31"
"1195",96207,15254,90704,"Zip","CA","CA","Avalon","Los Angeles-Long Beach-Anaheim","Los Angeles County",266486,269043,271122,271066,269230,267663,270027,274624,278876,281620,282574,282368,283566,285519,288846,293687,297991,302214,304224,306409,309468,312548,319517,327275,335383,336441,335688,334073,337492,342572,351728,360451,367614,373240,376644,379147,379119,385962,395859,406257,409588,408689,405005,402659,402930,406072,409424,413467,419511,424054,428083,434537,444851,455717,465473,475246,483976,489078,490993,496223,501786,511441,517661,523040,529112,537876,552213,564705,580070,596235,617657,627113,636103,638107,646980,653559,660809,669127,673120,674130,669751,667257,661145,666488,666676,667916,666704,664435,663651,654469,646509,638077,629670,622450,615591,609980,604719,599186,585585,574908,561855,558989,554508,561028,566859,569197,566918,556845,553540,549469,552923,553095,552414,550888,549989,542127,537288,535397,539330,542373,543957,548244,556546,564620,573988,571944,569012,563263,556903,548811,538798,539092,539160,539203,528516,518153,507584,504655,499928,495977,492339,491236,493259,489346,485145,480628,479595,479788,478723,480760,487584,495046,503052,507606,510448,514581,516586,520355,527164,534861,542872,547361,549743,556485,559967,566982,569101,570033,572001,570791,571486,571946,573622,575927,578866,575770,573035,569490,575336,582660,589424,595701,596874,596732,599534,601159,604309,605954,609753,611580,611703,611875,611630,612537,616474,621822,622140,621163,618493,621453,626658,631594,630984,629794,631269,632774,631340,626690,626490,629599,633624,637155,637200,638335,641943,647495,651345,656509,665060,680799,692762,702041,704659,704667,705299,707594,713170,714047,718034,715278,713567,707708,707839,711937,711984,711047,706562,706790,704284,704248,702225,704625,705288,706273,704108,699771,701487
"1196",97211,15293,93285,"Zip","CA","CA","Wofford Heights","Bakersfield","Kern County",107444,107779,107131,106826,106724,107201,107663,108680,109529,109859,109658,108981,108394,107600,107228,107170,107606,107725,107380,106269,105440,104934,104938,106132,107821,110122,112025,112969,112842,112670,113601,115788,117739,119912,121298,122020,121319,121476,122084,123918,125651,127854,128826,129267,129851,130756,132361,134058,136959,138368,140090,141282,143618,145063,146834,148882,151529,154269,156759,158178,159395,161462,163999,166288,168125,170408,172109,172318,171576,170559,169674,169370,168717,167594,165706,163525,161540,159518,159938,161482,162940,162911,163059,164352,166168,166095,165264,164960,164589,165178,162995,161319,158957,158300,156381,152616,148514,147442,147155,146314,144968,142621,140219,136182,133201,130084,127426,125492,123501,121407,118645,116464,114290,112383,111768,111154,111364,110573,110875,111090,111876,111676,111615,111457,111875,111918,111168,111450,111574,112887,113074,112785,111465,109534,108980,108189,107846,107575,108023,108606,107741,106843,106179,106921,108337,110994,112068,113523,113593,114210,113835,113339,113276,112794,112489,112089,112007,112029,112813,113320,114448,115710,117435,119312,120747,122612,124078,124823,125239,124945,124928,124875,125084,124695,125281,124911,125820,125326,125504,125384,125387,125349,124584,123723,123469,123934,123841,123872,123084,123318,123439,124081,123731,124067,124788,126727,127358,127286,127175,127511,128214,128886,129453,129771,131120,131775,132536,132058,132242,132762,132831,133226,133413,133849,134388,135055,135356,135928,136331,137242,138215,139170,138718,137648,137049,137882,138406,138731,139296,139979,140211,140321,141374,143290,145722,147602,148883,149834,151063,152479,153753,155005,156763,158653,159645,159900,160594
"1197",98283,15296,95562,"Zip","CA","CA","Rio Dell","Eureka-Arcata-Fortuna","Humboldt County",95896,95969,97307,98154,99862,101208,101654,101679,100429,99477,98748,99224,99534,99136,97940,98285,98634,99181,99702,101385,103164,104641,104447,104442,104083,104470,105297,105453,105377,104893,104615,103190,102143,101924,104463,107309,110453,112577,113576,113927,114748,116886,119255,122240,125476,128892,130469,131977,132620,135043,137586,140759,142793,145039,147041,148709,150093,152115,154505,155940,158535,161681,166663,171613,177298,181372,186139,191623,198053,203689,208621,213447,216503,217835,217949,218958,220537,222850,223192,223792,222762,222070,221148,220552,221124,221399,223357,223214,221956,219525,219495,218698,217508,215278,214919,215087,214868,214208,210614,209293,208630,210468,209566,208272,207821,207625,205924,203396,201431,199835,199006,197603,197060,195076,193792,192100,190688,189856,189412,189347,188865,189594,191414,192010,191194,189860,188476,188876,188474,188397,187321,187044,186176,184628,182117,180607,179571,178447,179259,178392,178223,176370,175247,173374,172226,170323,168543,167153,166432,167334,167180,168260,168262,168965,170134,171546,173852,177484,181843,185322,188457,190369,192419,192289,193322,194663,196835,199148,198581,197654,195205,193894,190262,187660,185389,186096,186788,187165,186858,185515,186335,186545,189368,191694,196910,199982,202133,203598,204891,206693,206673,208144,209910,211228,211659,212052,213013,215507,218113,220124,222171,225452,229786,233402,235196,239075,240492,241240,240025,239173,239141,238926,238642,236782,236382,236691,238541,238992,241449,243948,246604,247380,247340,246714,247136,248034,248212,247908,247956,248746,249530,250274,249314,249570,249293,251080,251235,251890,252124,252492,252247,251765,250854,250082,250873,251457,252588
"1198",97981,15348,95113,"Zip","CA","CA","San Jose","San Jose-Sunnyvale-Santa Clara","Santa Clara County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465904,459699,453191,442387,434585,428054,420129,408531,395615,383263,371680,365520,360004,358389,354505,352466,349744,348864,348508,351594,357725,366549,375300,377906,379122,377170,380207,379719,377735,372136,371897,374196,377052,376052,374734,374032,375571,375492,375707,375550,375417,377180,375613,376080,374229,373398,375551,376225,377407,377922,380416,383663,387678,392931,398658,403373,410155,418323,424841,429699,434262,438576,442500,447999,455707,463373,468347,469827,467462,466084,462352,464409,468029,475685,479162,481047,481707,482557,484959,487399,493865,498173,504037,504478,504707,504178,508659,509744,511325,510558,513734,518416,523908,529206,535535,544426,551120,555892,558426,565823,568573,572437,575825,582676,584855,586334,588312,593426,598632,603365,605475,608080,613020,619792,622839,628773,639144,655582,670157,684380,697260,710456,721610,730801,744932,761631,779633,788785,790784,788224,782120,773319,760953,750910,745872,747081,751809,753277,749246,741641,738528,739196,742581,746575,753368,758129,760725,759157,752128,745850,743972
"1199",98290,15348,95570,"Zip","CA","CA","Trinidad","Eureka-Arcata-Fortuna","Humboldt County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300519,303140,306960,312710,319574,324677,329884,330630,329581,327305,328644,329021,330429,331555,333161,335288,336288,338915,338292,340714,342855,347128,346389,349189,352796,356441,357800,358747,359689,360504,367257,377475,392965,406770,419956,427866,429699,431944,430877,431407,427335,427860,425810,429217,429787,431198,430080,428631,429226,428861,432197,439418,453098,459161,457204,441899,426499,413395,408088,406355,404596,405521,409748,414281,412461,409609,407745,413657,420105,425863,425832,424564,424278,423494,414679,402079,392131,389625,391183,391075,391696,390639,388526,383750,379159,376945,379522,381265,380088,375115,371590,372181,371008,370184,371560,376273,379130,375953,372274,369718,370245,369598,368900,364671,361010,356309,351702,347019,344482,344845,346173,348495,351892,354499,354525,353913,353481,356655,358112,358415,357147,356465,354463,351958,348275,346752,345491,344632,346668,344398,342808,338928,336058,333375,329485,324872,320012,316814,314630,313460,310171,309289,308429,309965,312870,315774,321363,329311,337806,345837,352809,358473,361869,363229,366337,371612,376634,381701,383093,383827,383636,379719,376903,377292,385797,396134,402792,403553,402575,400666,400635,400137,404623,412740,421639,423433,417138,412462,411292,414982,416422,418712,423726,423974,420619,414750,410388,410708,416845,420515,426314,428919,436919,442385,444846,450695,454154,462171,470825,479439,478471,476389,472706,474675,471435,472817,473760,481934,490195,495164,492661,490443,492930,495120,492715,487535,490812,494285,503149,504729,507555,508368,512434,517715,522538,529081,538584,549346,554761,558321,558392,560296,562076,566489,572136,576229,579839
"1200",96542,15387,91906,"Zip","CA","CA","Campo","San Diego-Carlsbad","San Diego County",208956,208977,207376,206553,205243,204688,204916,206869,209453,211179,211887,212146,213617,215128,218310,221929,225933,229018,231477,233136,235734,240398,245377,248583,250229,252709,255310,258369,261969,266889,272242,278213,282571,285462,289978,299178,308246,316731,322966,329430,334327,336723,338784,339853,342225,346380,349956,349869,353222,356900,362311,365646,370999,381001,391041,402143,414830,427488,438182,447812,453448,459401,466721,476589,486064,491270,496694,499436,499661,493965,490228,484949,484825,483269,485352,484255,481591,478452,475870,475389,471601,470247,467952,468795,464271,459496,447018,438116,432066,429015,423808,416653,411516,406211,399053,392407,386659,379412,372689,363812,353537,339492,324741,312077,301716,294468,286423,278142,267882,260418,253090,245696,238538,234336,234450,232806,229409,224715,223556,221846,221328,219037,218820,219919,219327,217964,213476,210507,208126,205607,202529,199666,198065,197308,196105,194286,193309,191456,191145,191439,192979,194087,193483,192091,190859,190125,189232,188686,189889,192425,193408,192676,191112,189707,189250,189603,190431,191357,194096,195998,196590,195773,196453,199745,201906,204347,205871,208794,211990,214604,214562,215781,217584,220853,223070,221292,220921,220670,224163,226215,225691,225683,226597,227703,228137,227642,227813,230638,234836,238999,240468,242228,246052,248777,250860,252185,252885,254523,256802,261262,263414,266487,268692,271886,272409,273929,276445,280469,287008,292323,295739,295652,297261,298900,301582,302852,308140,313069,316823,316593,314773,314306,315263,317334,318129,318279,317708,317538,315455,313024,310811,311232,312828,315509,317461,319467,321046,323109,325352,327532,329440,331386,333316,334624,335027,333918,332858
"1201",97308,15398,93523,"Zip","CA","CA","Edwards","Bakersfield","Kern County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81691,82775,83592,85591,87083,87858,88157,88141,88742,88628,87905,86348,84822,84021,83446,82423,81076,81028,81947,83526,83544,83705,84364,86304,88151,88643,88550,88346,89376,89016,87703,85654,85305,86079,87181,87748,88640,89046,90053,91000,92320,94344,96537,98629,99222,99685,99810,100041,99278,100118,101082,103019,103755,104973,107360,110649,114486,116468,116980,116912,117241,119650,121928,122377,121845,120544,119970,119447,119607,121213,123236,125132,126948,126146,125471,125471,126647,127836,127673,126793,125143,123090,121318,119669
"1202",98322,15467,95627,"Zip","CA","CA","Esparto","Sacramento--Roseville--Arden-Arcade","Yolo County",119553,120577,121513,122448,123472,124621,125431,125845,126418,127322,128734,129948,131784,133789,135584,136533,136999,137689,138234,140426,143398,146770,149415,151233,152063,152356,153128,155070,157845,160275,163870,165541,166648,167146,169731,173174,176828,180747,184903,188740,191127,193343,194747,198385,202410,206195,206951,207707,209430,212154,214241,216569,221144,225761,231422,235921,241657,247266,253989,260305,265811,271125,277558,284604,291192,298346,304430,310285,313585,317021,320522,325968,331426,335198,336276,336542,336509,335809,335514,334378,333729,332158,330963,327859,325437,322625,321267,320194,318945,318433,316078,314460,311880,310825,307549,304405,298272,295712,292709,288825,283395,278113,274044,268741,264881,262393,261672,261554,263634,265775,266746,267105,265950,263566,260869,259607,256340,251550,247778,244551,241611,236848,235754,235612,238532,240587,241905,242994,245316,247562,247943,247637,247350,246673,245129,243578,239626,236814,234642,234010,232578,231897,230539,229150,226550,224223,219486,213420,209262,207329,207641,206574,206967,205654,205935,204961,203789,203472,205245,211350,217874,222016,225548,230052,235709,241183,244314,247759,252394,257522,262120,264170,264486,267820,268584,269313,266896,266431,269126,272032,275533,277451,278955,277975,277279,273877,271622,267963,265027,264017,263662,265444,266982,267743,268072,268491,270698,272317,275101,277928,281870,283266,282244,282350,282852,284344,286423,288811,291980,295734,298723,301914,305732,311711,319546,324115,326238,329716,331142,334964,335626,339887,343220,345694,346928,348173,349216,347253,343864,340011,342683,347005,349370,348714,347908,350660,351791,351848,351299,353981,358469,361950,360769,356587,354832,353252,352051
"1203",97281,15487,93453,"Zip","CA","CA","Simmler","San Luis Obispo-Paso Robles-Arroyo Grande","San Luis Obispo County",162008,165175,166848,166872,166321,168306,173462,178184,183392,188848,194225,197776,201202,203008,206362,210449,215148,217893,218886,221605,222533,222192,221426,223357,225596,229044,232861,237106,240484,242431,244541,245460,249767,255592,262863,269228,275707,279572,282052,285203,290006,296224,301656,307329,310296,311730,313395,313151,313545,315663,320798,326093,330940,335909,342046,348312,356034,363759,370580,378367,384355,391777,394855,396611,397051,399616,402339,403709,404758,409204,413451,418202,421443,423913,429757,436312,442851,446488,448980,452075,450508,445286,439561,434458,433106,429711,427085,425333,427489,428076,425978,423265,425331,425821,421595,412817,403429,398822,392841,385101,374857,370710,367578,364291,357286,354554,356475,362011,367294,367820,364940,359616,352815,343221,338723,336380,337683,334085,330698,326471,324314,321532,322124,325100,331055,333606,331858,328255,323324,322122,320225,319804,316527,315509,313770,312012,308973,309280,310294,311362,310080,309522,309658,312095,311065,309209,307237,307023,306262,304326,301397,300256,302044,304005,304579,303062,307647,314977,321290,326305,331079,338734,348607,357547,365165,369619,373366,376069,377867,379127,381607,383049,383478,379993,377670,374009,373560,372448,375344,377256,377920,376732,376413,377939,382532,388816,391172,393758,394248,398893,402284,405927,409161,411914,415403,418330,420468,422521,428557,436116,442606,446352,448301,452877,457653,464244,468275,473715,478008,480739,480089,480066,484096,490360,497335,502208,505928,508433,508682,507292,505331,509963,516226,517696,511695,504917,501213,499568,497772,495017,495464,498531,505257,508564,506198,505742,507881,513413,517002,519663,523225,528144,532543,535868,537355,539186,545796
"1204",96575,15489,91980,"Zip","CA","CA","Tecate","San Diego-Carlsbad","San Diego County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334382,335675,337372,339338,340052,338271,335283,332182,330053,331024,331846,331891,327417,321475,314391,310488,310043,311492,312733,312926,313590,310649,305496,296802,290545,285434,283198,278259,269942,260934,255640,252455,248249,242770,239162,240278,245259,251402,253064,254284,254680,259013,259088,257696,252455,247986,245477,244923,245110,243339,242186,239897,240634,238516,235766,230557,226706,225849,224710,222379,217428,211438,207013,204356,202756,200608,201527,204407,208891,210432,210495,209699,207827,208514,208489,209708,210414,213395,217007,220526,224138,226361,228701,230878,236691,241155,246507,251348,254000,253340,247715,242078,238241,240499,243034,246775,247033,251742,255299,259732,265665,274057,283898,292152,298792,302599,307437,307366,310478,309070,313792,313441,312435,310799,315178,320888,322304,319217,316869,320523,323155,324818,320799,320561,321472,322606,319057,317396,319780,326510,330924,333144,336209,340935,345681,348518,347646,345809,342626,341675,341603,342353,341929,340411,337879,334763,332197,331187,332707,334355,336415,333725,331036,328014,328759,330580,330387,329267,328991,328397,327830,326923,329984,334944,337506,334618,328847,323326,321593,321921,322075,322780,323899,326291,326904,328836,333400,343174,355208
"1205",98094,15494,95310,"Zip","CA","CA","Columbia","Sonora","Tuolumne County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274020,275182,276339,278354,280702,283644,286885,289637,291957,294919,298687,302517,305716,308128,310571,313716,316364,317755,318655,320549,323036,323723,322440,320821,320331,322172,323766,325054,324920,324195,322092,319170,316586,315358,314908,314596,313838,311974,310280,308697,308060,308024,308915
"1206",98061,15500,95231,"Zip","CA","CA","French Camp","Stockton-Lodi","San Joaquin County",93289,93137,91819,90276,89441,88791,89719,91768,94596,97182,98740,99569,100984,102681,105625,107913,109266,110347,111515,111484,111724,110718,112152,113138,114737,115962,117736,120735,123762,126414,127588,130090,131377,133528,134091,135969,137371,138248,137912,137032,137448,137455,137962,137573,139107,142009,144641,147010,149096,153562,158026,162355,165522,169623,174035,178347,182234,185843,190537,195167,199718,203428,206328,209612,212248,216129,221164,227631,233052,235932,237472,238719,240137,239621,241163,243072,246322,247595,247483,246684,246012,245523,245351,244158,244265,244748,244834,243096,240741,237757,234444,228609,220744,213584,208224,204560,199129,192649,185667,179899,174207,168708,162284,157972,155232,153115,148558,142855,138415,136114,135310,134367,133611,133227,133910,134695,134585,134773,135434,138677,140681,141821,140062,138025,137258,137707,138130,137314,137248,136855,137549,135566,133896,131808,131265,131451,130517,128867,127757,127334,127161,126319,125369,124838,125854,127667,130242,131985,133281,134345,134800,136023,137901,140731,143830,147342,149434,150931,153248,156321,160913,165283,170887,175703,179460,182677,185001,188408,192258,196615,198319,200448,200658,202658,204230,207633,211586,214404,217780,218892,219793,220616,221423,223230,225164,227778,229486,229672,228205,228448,229373,233419,237660,241252,246985,250240,255511,256508,256537,255222,256508,259475,263583,265534,267489,269540,270768,272527,273718,278369,286246,294822,303055,307864,309847,312447,314055,317500,319621,324438,328707,332303,331824,332975,333818,338692,344460,345703,347240,344877,346499,345765,346816,348715,350803,351135,350437,348691,347389,349357,351432,355358,357053,358999,359834,359634,360667
"1207",97200,15554,93271,"Zip","CA","CA","Three Rivers","Visalia-Porterville","Tulare County",109141,111335,112506,111417,111951,112794,114008,113936,113380,113212,112918,112756,112579,112927,113499,115058,115610,115871,116135,117873,119818,121241,122493,123743,124857,125703,126490,127390,127862,128629,129427,129911,129701,130000,130389,130649,130383,131204,132020,133298,134569,135429,135457,134963,135891,136461,138120,139206,141389,142424,144270,145440,147528,150011,153376,157327,161969,166386,169159,172279,175462,179511,181647,184594,187179,191830,196936,201241,202882,205016,207710,211238,213347,215267,217289,219523,222188,222601,221171,220803,221401,221647,223027,224387,227223,229016,231129,230663,229030,228854,231602,233306,234554,236109,236168,235929,233384,230724,228779,230682,234038,235991,233457,231666,229900,228703,225995,223098,222848,226475,231024,231930,228822,224969,226525,228964,231602,231176,233641,236562,239801,238546,235548,232749,234941,236814,235494,232739,231567,232850,231461,228096,222703,218603,216341,215908,214147,212047,210669,210176,210023,207907,206477,206125,205440,204575,201914,200269,198486,199391,199477,198811,195240,196067,198647,203260,208276,213087,217589,220431,223894,225978,227954,229956,234180,235872,236448,233549,232246,231426,233745,235386,236328,236279,238034,239797,241575,240184,239138,240266,240984,241326,239273,239209,239580,240208,237968,236184,234352,237257,238446,239222,238776,239950,241219,242066,241728,243416,247464,250383,252946,254086,257970,261141,263797,265691,267432,270236,274012,276142,277594,280391,282975,284874,285543,287906,293221,297200,301701,302341,304758,306809,311421,316109,320285,321369,322875,323937,326115,327652,331412,337251,341158,343705,340778,336884,333997,336270,338381,340462,340690,342767,343320,344639,346902,351367,359430
"1208",97170,15610,93235,"Zip","CA","CA","Ivanhoe","Visalia-Porterville","Tulare County",58090,57830,57480,57200,57343,57708,57904,58162,58492,58504,58647,58993,59566,60317,60778,61383,61224,60880,60494,60371,60394,60513,60511,60593,60666,60877,61363,61580,61985,62390,63154,63575,63556,63773,64333,64987,65463,65736,66045,66625,67659,68722,69506,70344,71763,73271,74362,75072,75801,76640,77719,78907,79963,81186,82528,84376,86407,87942,89777,91789,94428,97541,100136,101997,103837,105668,108018,109484,110349,112115,113688,116190,117941,119607,121642,124581,127550,130298,133162,136678,140238,142181,144001,144136,144798,144744,145334,145478,145171,144791,143121,141303,139588,138302,137246,135596,133515,130817,127328,124530,122249,120184,117504,114637,111523,108866,105307,103012,100666,99686,98636,97207,95204,92834,91686,91190,91225,91807,93263,94598,94947,94069,93235,92362,92165,92656,93052,92596,91046,89090,87245,85227,84313,83758,83360,82811,81798,80907,79188,78402,77895,77031,75125,73451,72417,72109,71762,71869,72439,72534,73128,72786,73204,74283,76967,79721,81661,83056,84871,86453,87518,88802,90744,93714,95691,96823,96825,96843,97624,98424,99070,99550,100731,102038,103287,103862,105427,106699,108017,109249,110201,111359,111885,112540,112902,113088,112325,112473,112729,114425,115897,117038,118169,119409,121027,122538,123652,124887,126942,127511,127962,127832,129561,131544,132773,133527,134014,135018,136038,137474,138272,139898,140722,142188,142500,142954,144183,145454,147801,149104,151105,152436,154412,156313,157821,158396,159586,160818,161900,161298,160652,160445,160776,161557,162132,162601,163352,164671,165683,166494,167118,169113,170603,172214,173063,173831,174566
"1209",98633,15690,96114,"Zip","CA","CA","Janesville","Susanville","Lassen County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166874,167256,167778,168118,169113,170512,172821,175009,176947,178976,181077,183726,186114,188849,191362,195446,198952,202468,205068,208095,211962,216204,220554,224600,229296,233889,238681,243071,247314,251103,254326,257657,260282,262651,264950,266565,267794,268395,269278,269775,269762,268899,268094,266976,266540,265236,263951,262148,260476,258690,256335,253125,249619,246150,243463,240555,237176,233014,228135,223469,218769,214351,210184,206063,201981,198211,193621,189534,185719,183385,181609,180069,178571,177029,175692,175134,174977,174693,173337,172058,170934,170810,170863,170817,170849,170843,170931,170710,170098,169502,170251,170995,171552,170765,170038,169261,168806,168336,167891,167222,166724,166430,166204,165895,165796,165866,165988,166428,166814,167385,167891,168619,169625,170474,171622,172948,174639,176586,178858,181136,183175,185192,187309,189766,192877,196829,200213,203086,205110,206927,208421,209616,211281,212446,214116,215498,216677,216887,217088,217275,218142,219046,219632,220172,220702,222173,222795,223181,222708,222766,222781,223219,223199,223545,223939,224681,224950,224937,225221,225716,226670,227133,227833,228637,229838,230604,231099,231552,232253,232867,233644,234424,235041,235625,236447,237336,238277,238963,240317,241316,242283,243029,243641,244458,244450,244507,244085,244125,244244,244655,244761,244977,244907,245279,245954,246743,247002,246863,246762,247035,247169,247325,247512,247865,248490,248985,249331,249549,250648
