house_price,crime_murder,crime_rape,crime_robbery,crime_assault,crime_burglary,crime_larceny,crime_vehicle,crime_arson,crime_index,property_house,property_house_per,property_townhouse,property_townhouse_per,property_low_rise,property_low_rise_per,property_mid_rise,property_mid_rise_per,property_high_rise,property_high_rise_per,quakes_minor,quakes_moderate,quakes_severe,income,interest,unemployment_rate,population,date
241057.5,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,0,0,0,3908,2.377666666666667,3.75,21547,2019 Q2
242612,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,0,0,0,4070,2.043,3.2,21547,2019 Q3
323868,49,131,1211,2002,6937,13694,4798,163,0.024996551248448063,269070,67,38630,9.6,40117,10,14010,3.5,32533,8.1,95,0,0,5437,0.13870967741935483,9.7,1049025,2011 Q1
318308.5,49,131,1211,2002,6937,13694,4798,163,0.024996551248448063,269070,67,38630,9.6,40117,10,14010,3.5,32533,8.1,19,19,0,4904,0.092,9.7,1049025,2011 Q2
320403.5,49,131,1211,2002,6937,13694,4798,163,0.024996551248448063,269070,67,38630,9.6,40117,10,14010,3.5,32533,8.1,0,0,0,4911,0.084,9.1,1049025,2011 Q3
331310,49,131,1211,2002,6937,13694,4798,163,0.024996551248448063,269070,67,38630,9.6,40117,10,14010,3.5,32533,8.1,19,0,0,5094,0.07161290322580646,8.4,1049025,2011 Q4
333210.5,44,143,1434,2217,7499,14678,5786,142,0.027226442320781943,269660,67.2,38205,9.5,38879,9.7,16492,4.1,31067,7.7,19,38,0,5619,0.1267741935483871,8.6,1049025,2012 Q1
350748,44,143,1434,2217,7499,14678,5786,142,0.027226442320781943,269660,67.2,38205,9.5,38879,9.7,16492,4.1,31067,7.7,0,0,0,4914,0.16166666666666668,8.5,1049025,2012 Q2
370571,44,143,1434,2217,7499,14678,5786,142,0.027226442320781943,269660,67.2,38205,9.5,38879,9.7,16492,4.1,31067,7.7,0,0,0,5017,0.14433333333333334,7.5,1049025,2012 Q3
405170,44,143,1434,2217,7499,14678,5786,142,0.027226442320781943,269660,67.2,38205,9.5,38879,9.7,16492,4.1,31067,7.7,0,0,0,5339,0.16451612903225807,7.2,1049025,2012 Q4
437467,35,117,1381,1933,6884,14593,5633,126,0.023995874845767113,270063,66.8,40401,10,37438,9.3,16475,4.1,32897,8.1,19,0,0,5836,0.1435483870967742,7,1049025,2013 Q1
465947,35,117,1381,1933,6884,14593,5633,126,0.023995874845767113,270063,66.8,40401,10,37438,9.3,16475,4.1,32897,8.1,19,0,0,5059,0.09366666666666666,7.1,1049025,2013 Q2
485803,35,117,1381,1933,6884,14593,5633,126,0.023995874845767113,270063,66.8,40401,10,37438,9.3,16475,4.1,32897,8.1,38,0,0,5070,0.08,6.4,1049025,2013 Q3
499923.5,35,117,1381,1933,6884,14593,5633,126,0.023995874845767113,270063,66.8,40401,10,37438,9.3,16475,4.1,32897,8.1,152,38,0,5362,0.08516129032258064,5.8,1049025,2013 Q4
502648.5,37,193,1310,1633,6120,16377,5482,132,0.02798268120590122,271137,66.7,36016,8.9,40639,10,16727,4.1,35111,8.6,0,0,0,5796,0.07806451612903226,6.1,1049025,2014 Q1
508954,37,193,1310,1633,6120,16377,5482,132,0.02798268120590122,271137,66.7,36016,8.9,40639,10,16727,4.1,35111,8.6,0,0,0,5146,0.09566666666666666,5.6,1049025,2014 Q2
526528.5,37,193,1310,1633,6120,16377,5482,132,0.02798268120590122,271137,66.7,36016,8.9,40639,10,16727,4.1,35111,8.6,38,0,0,5218,0.08833333333333333,5.3,1049025,2014 Q3
541439,37,193,1310,1633,6120,16377,5482,132,0.02798268120590122,271137,66.7,36016,8.9,40639,10,16727,4.1,35111,8.6,76,0,0,5622,0.12258064516129032,4.7,1049025,2014 Q4
556565.5,4,57,132,420,879,3672,532,33,0.029246855584179422,274552,67.2,35456,8.7,40980,10,15399,3.8,34324,8.4,0,0,0,6034,0.11290322580645161,4.7,1126745,2015 Q1
573141.5,4,57,132,420,879,3672,532,33,0.029246855584179422,274552,67.2,35456,8.7,40980,10,15399,3.8,34324,8.4,114,57,0,5369,0.129,4.7,1126745,2015 Q2
590448,4,57,132,420,879,3672,532,33,0.029246855584179422,274552,67.2,35456,8.7,40980,10,15399,3.8,34324,8.4,19,0,0,5388,0.136,4.2,1126745,2015 Q3
571029,4,57,132,420,879,3672,532,33,0.029246855584179422,274552,67.2,35456,8.7,40980,10,15399,3.8,34324,8.4,494,133,0,5987,0.24064516129032257,4,1126745,2015 Q4
588268,44,280,1336,1786,3870,15970,5728,177,0.02358527282634078,271860,66.2,41985,10.2,39082,9.5,12524,3,37450,9.1,57,0,0,5892,0.362258064516129,4.3,1135127,2016 Q1
595171,44,280,1336,1786,3870,15970,5728,177,0.02358527282634078,271860,66.2,41985,10.2,39082,9.5,12524,3,37450,9.1,19,0,0,5506,0.37766666666666665,4.4,1135127,2016 Q2
606057,44,280,1336,1786,3870,15970,5728,177,0.02358527282634078,271860,66.2,41985,10.2,39082,9.5,12524,3,37450,9.1,19,0,0,5682,0.39633333333333337,4.15,1135127,2016 Q3
620461,44,280,1336,1786,3870,15970,5728,177,0.02358527282634078,271860,66.2,41985,10.2,39082,9.5,12524,3,37450,9.1,0,0,0,5922,0.54,3.6500000000000004,1135127,2016 Q4
639643,37,264,1349,1770,3635,17593,5071,218,0.026497102382485514,276728,66.8,41639,10,35679,8.6,15380,3.7,38026,9.2,19,0,0,6295,0.7861290322580645,3.8,1147439,2017 Q1
648043,37,264,1349,1770,3635,17593,5071,218,0.026497102382485514,276728,66.8,41639,10,35679,8.6,15380,3.7,38026,9.2,38,19,0,5769,1.04,3.8499999999999996,1147439,2017 Q2
663516,37,264,1349,1770,3635,17593,5071,218,0.026497102382485514,276728,66.8,41639,10,35679,8.6,15380,3.7,38026,9.2,38,0,0,5693,1.1533333333333333,3.4,1147439,2017 Q3
697069,37,264,1349,1770,3635,17593,5071,218,0.026497102382485514,276728,66.8,41639,10,35679,8.6,15380,3.7,38026,9.2,19,0,0,6180,1.3016129032258064,3.05,1147439,2017 Q4
714495,35,238,1356,1889,3210,17147,4396,202,0.022910883059359306,278588,67,41721,10.1,37644,9.1,14446,3.5,37250,9,247,57,0,6595,1.5061290322580645,3,1150215,2018 Q1
734692,35,238,1356,1889,3210,17147,4396,202,0.022910883059359306,278588,67,41721,10.1,37644,9.1,14446,3.5,37250,9,171,38,0,5913,1.8196666666666665,3.25,1150215,2018 Q2
734191,35,238,1356,1889,3210,17147,4396,202,0.022910883059359306,278588,67,41721,10.1,37644,9.1,14446,3.5,37250,9,19,0,0,5791,1.9546666666666666,2.8499999999999996,1150215,2018 Q3
731977,35,238,1356,1889,3210,17147,4396,202,0.022910883059359306,278588,67,41721,10.1,37644,9.1,14446,3.5,37250,9,19,19,0,6387,2.274193548387097,2.9,1150215,2018 Q4
738729,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,278588,67,41721,10.1,37644,9.1,14446,3.5,37250,9,19,0,0,6587,2.4051612903225807,3.1500000000000004,1153526,2019 Q1
741214,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,278588,67,41721,10.1,37644,9.1,14446,3.5,37250,9,0,19,0,6177,2.377666666666667,3.1500000000000004,1153526,2019 Q2
754624,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,278588,67,41721,10.1,37644,9.1,14446,3.5,37250,9,19,19,19,6035,2.043,2.6500000000000004,1153526,2019 Q3
144607,0,4,18,98,178,364,30,0,0.044743307901202636,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,2,0,0,3566,0.13870967741935483,12.3,28610,2011 Q1
141637,0,4,18,98,178,364,30,0,0.044743307901202636,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,0,0,0,3755,0.092,11.4,28610,2011 Q2
142470,0,4,18,98,178,364,30,0,0.044743307901202636,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,0,0,0,3769,0.084,10.8,28610,2011 Q3
145365,0,4,18,98,178,364,30,0,0.044743307901202636,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,0,0,0,3889,0.07161290322580646,10.9,28610,2011 Q4
146747,0,0,18,84,108,286,36,2,0.03444257412922439,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,0,0,0,3806,0.1267741935483871,11.3,28610,2012 Q1
154541,0,0,18,84,108,286,36,2,0.03444257412922439,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,0,0,0,3884,0.16166666666666668,10.2,28610,2012 Q2
159641,0,0,18,84,108,286,36,2,0.03444257412922439,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,0,0,0,3686,0.14433333333333334,9.1,28610,2012 Q3
164325,0,0,18,84,108,286,36,2,0.03444257412922439,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,0,0,0,3966,0.16451612903225807,9.4,28610,2012 Q4
172554,0,7,13,74,61,125,16,0,0.0403654711577799,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,0,0,0,3782,0.1435483870967742,9.3,28610,2013 Q1
177769,0,7,13,74,61,125,16,0,0.0403654711577799,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,0,0,0,3836,0.09366666666666666,9.1,28610,2013 Q2
184522,0,7,13,74,61,125,16,0,0.0403654711577799,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,0,0,0,3765,0.08,8,28610,2013 Q3
189902,0,7,13,74,61,125,16,0,0.0403654711577799,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,0,0,0,3961,0.08516129032258064,7.9,28610,2013 Q4
193889,0,5,12,46,68,111,12,3,0.03582510578279267,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,0,0,0,3800,0.07806451612903226,8.2,28610,2014 Q1
197893,0,5,12,46,68,111,12,3,0.03582510578279267,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,0,0,0,3953,0.09566666666666666,7.4,28610,2014 Q2
201751,0,5,12,46,68,111,12,3,0.03582510578279267,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,0,0,0,3807,0.08833333333333333,6.5,28610,2014 Q3
205776,0,5,12,46,68,111,12,3,0.03582510578279267,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,0,0,0,4056,0.12258064516129032,6.6,28610,2014 Q4
209672,0,5,1,35,50,90,12,1,0.029246855584179422,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,0,0,0,3798,0.11290322580645161,6.5,27254,2015 Q1
213747,0,5,1,35,50,90,12,1,0.029246855584179422,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,0,0,0,3927,0.129,6.2,27254,2015 Q2
215696,0,5,1,35,50,90,12,1,0.029246855584179422,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,0,0,0,3799,0.136,5.6,27254,2015 Q3
218261,0,5,1,35,50,90,12,1,0.029246855584179422,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,0,0,0,4161,0.24064516129032257,5.65,27254,2015 Q4
220490,0,2,6,45,39,91,17,0,0.030202355783751134,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,0,0,0,3782,0.362258064516129,5.2,27540,2016 Q1
220223,0,2,6,45,39,91,17,0,0.030202355783751134,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,0,0,0,4125,0.37766666666666665,5.3,27540,2016 Q2
223519,0,2,6,45,39,91,17,0,0.030202355783751134,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,0,1,0,3832,0.39633333333333337,5.050000000000001,27540,2016 Q3
227580,0,2,6,45,39,91,17,0,0.030202355783751134,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,0,0,0,3994,0.54,4.8,27540,2016 Q4
231366,0,0,11,27,30,192,6,1,0.04074130801041507,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,0,0,0,3939,0.7861290322580645,4.65,27470,2017 Q1
235764,0,0,11,27,30,192,6,1,0.04074130801041507,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,0,0,0,4038,1.04,4.65,27470,2017 Q2
238695,0,0,11,27,30,192,6,1,0.04074130801041507,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,0,0,0,4098,1.1533333333333333,4.1,27470,2017 Q3
238240,0,0,11,27,30,192,6,1,0.04074130801041507,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,0,0,0,4147,1.3016129032258064,3.8,27470,2017 Q4
239502,0,2,8,25,18,199,3,5,0.04083266613290633,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,0,0,0,4149,1.5061290322580645,3.9,27828,2018 Q1
240485,0,2,8,25,18,199,3,5,0.04083266613290633,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,0,0,0,4040,1.8196666666666665,4.1,27828,2018 Q2
242431,0,2,8,25,18,199,3,5,0.04083266613290633,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,0,0,0,4100,1.9546666666666666,3.5,27828,2018 Q3
244843,0,2,8,25,18,199,3,5,0.04083266613290633,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,0,0,0,4224,2.274193548387097,3.7,27828,2018 Q4
246880,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,0,0,0,4190,2.4051612903225807,3.95,27812,2019 Q1
249676,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,0,0,0,4247,2.377666666666667,3.75,27812,2019 Q2
251105,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,1,0,0,4376,2.043,3.2,27812,2019 Q3
287682,2,9,32,155,214,395,38,3,0.026511744872788984,70281,79.2,3805,4.3,5369,6.1,1435,1.6,3099,3.5,0,0,0,3472,0.13870967741935483,12.3,181058,2011 Q1
273701.5,2,9,32,155,214,395,38,3,0.026511744872788984,70281,79.2,3805,4.3,5369,6.1,1435,1.6,3099,3.5,0,0,0,3507,0.092,11.4,181058,2011 Q2
269579,2,9,32,155,214,395,38,3,0.026511744872788984,70281,79.2,3805,4.3,5369,6.1,1435,1.6,3099,3.5,0,0,0,3554,0.084,10.8,181058,2011 Q3
267335.5,2,9,32,155,214,395,38,3,0.026511744872788984,70281,79.2,3805,4.3,5369,6.1,1435,1.6,3099,3.5,0,0,0,3765,0.07161290322580646,10.9,181058,2011 Q4
267605.5,0,12,35,156,217,469,52,3,0.02790981229178851,72181,81.9,3602,4.1,6357,7.2,1277,1.4,1576,1.8,0,0,0,3669,0.1267741935483871,11.3,181058,2012 Q1
274178.5,0,12,35,156,217,469,52,3,0.02790981229178851,72181,81.9,3602,4.1,6357,7.2,1277,1.4,1576,1.8,0,0,0,3548,0.16166666666666668,10.2,181058,2012 Q2
280731.5,0,12,35,156,217,469,52,3,0.02790981229178851,72181,81.9,3602,4.1,6357,7.2,1277,1.4,1576,1.8,0,0,0,3549,0.14433333333333334,9.1,181058,2012 Q3
296886,0,12,35,156,217,469,52,3,0.02790981229178851,72181,81.9,3602,4.1,6357,7.2,1277,1.4,1576,1.8,0,0,0,3924,0.16451612903225807,9.4,181058,2012 Q4
314648.5,3,11,23,142,263,540,76,2,0.03376427858939299,72237,81.6,3336,3.7,5267,6,1369,1.5,2236,2.5,0,0,0,3648,0.1435483870967742,9.3,181058,2013 Q1
333001.5,3,11,23,142,263,540,76,2,0.03376427858939299,72237,81.6,3336,3.7,5267,6,1369,1.5,2236,2.5,0,0,0,3459,0.09366666666666666,9.1,181058,2013 Q2
344956,3,11,23,142,263,540,76,2,0.03376427858939299,72237,81.6,3336,3.7,5267,6,1369,1.5,2236,2.5,0,0,0,3460,0.08,8,181058,2013 Q3
345056.5,3,11,23,142,263,540,76,2,0.03376427858939299,72237,81.6,3336,3.7,5267,6,1369,1.5,2236,2.5,0,0,0,3693,0.08516129032258064,7.9,181058,2013 Q4
350934,0,18,28,123,205,519,65,2,0.030422576046124757,71161,80.1,3954,4.5,5015,5.6,1487,1.7,2154,2.4,0,0,0,3547,0.07806451612903226,8.2,181058,2014 Q1
347393.5,0,18,28,123,205,519,65,2,0.030422576046124757,71161,80.1,3954,4.5,5015,5.6,1487,1.7,2154,2.4,0,0,0,3676,0.09566666666666666,7.4,181058,2014 Q2
352851.5,0,18,28,123,205,519,65,2,0.030422576046124757,71161,80.1,3954,4.5,5015,5.6,1487,1.7,2154,2.4,0,0,0,3642,0.08833333333333333,6.5,181058,2014 Q3
355542,0,18,28,123,205,519,65,2,0.030422576046124757,71161,80.1,3954,4.5,5015,5.6,1487,1.7,2154,2.4,0,0,0,4079,0.12258064516129032,6.6,181058,2014 Q4
355674,0,8,21,57,158,623,89,0,0.030395178958789567,71793,80.7,3331,3.8,4345,4.9,1584,1.8,2792,3.1,0,0,0,3886,0.11290322580645161,6.5,184452,2015 Q1
360409,0,8,21,57,158,623,89,0,0.030395178958789567,71793,80.7,3331,3.8,4345,4.9,1584,1.8,2792,3.1,0,0,0,3818,0.129,6.2,184452,2015 Q2
360237,0,8,21,57,158,623,89,0,0.030395178958789567,71793,80.7,3331,3.8,4345,4.9,1584,1.8,2792,3.1,0,0,0,3867,0.136,5.6,184452,2015 Q3
367015,0,8,21,57,158,623,89,0,0.030395178958789567,71793,80.7,3331,3.8,4345,4.9,1584,1.8,2792,3.1,0,0,0,4355,0.24064516129032257,5.65,184452,2015 Q4
373649.5,1,18,32,47,166,559,75,3,0.030052040967092224,71443,79.9,3274,3.7,5127,5.7,1790,2,3290,3.7,0,0,0,3965,0.362258064516129,5.2,185625,2016 Q1
379157.5,1,18,32,47,166,559,75,3,0.030052040967092224,71443,79.9,3274,3.7,5127,5.7,1790,2,3290,3.7,0,0,0,3986,0.37766666666666665,5.3,185625,2016 Q2
390749.5,1,18,32,47,166,559,75,3,0.030052040967092224,71443,79.9,3274,3.7,5127,5.7,1790,2,3290,3.7,0,0,0,4170,0.39633333333333337,5.050000000000001,185625,2016 Q3
394833.5,1,18,32,47,166,559,75,3,0.030052040967092224,71443,79.9,3274,3.7,5127,5.7,1790,2,3290,3.7,0,0,0,4374,0.54,4.8,185625,2016 Q4
401242,0,18,17,52,186,456,119,2,0.026753136761700626,74470,82.5,3524,3.9,3578,4,1126,1.2,2779,3.1,0,0,0,4195,0.7861290322580645,4.65,188987,2017 Q1
410904.5,0,18,17,52,186,456,119,2,0.026753136761700626,74470,82.5,3524,3.9,3578,4,1126,1.2,2779,3.1,0,0,0,4134,1.04,4.65,188987,2017 Q2
417286.5,0,18,17,52,186,456,119,2,0.026753136761700626,74470,82.5,3524,3.9,3578,4,1126,1.2,2779,3.1,0,0,0,4157,1.1533333333333333,4.1,188987,2017 Q3
426591.5,0,18,17,52,186,456,119,2,0.026753136761700626,74470,82.5,3524,3.9,3578,4,1126,1.2,2779,3.1,0,0,0,4587,1.3016129032258064,3.8,188987,2017 Q4
435024.5,3,26,31,176,161,468,103,9,0.029481486406402975,71969,79,3636,4,4070,4.5,2312,2.5,3365,3.7,0,0,0,4427,1.5061290322580645,3.9,190678,2018 Q1
432008,3,26,31,176,161,468,103,9,0.029481486406402975,71969,79,3636,4,4070,4.5,2312,2.5,3365,3.7,0,0,0,4287,1.8196666666666665,4.1,190678,2018 Q2
434195,3,26,31,176,161,468,103,9,0.029481486406402975,71969,79,3636,4,4070,4.5,2312,2.5,3365,3.7,0,0,0,4301,1.9546666666666666,3.5,190678,2018 Q3
438686,3,26,31,176,161,468,103,9,0.029481486406402975,71969,79,3636,4,4070,4.5,2312,2.5,3365,3.7,0,0,0,4685,2.274193548387097,3.7,190678,2018 Q4
437123,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,71969,79,3636,4,4070,4.5,2312,2.5,3365,3.7,0,0,0,4416,2.4051612903225807,3.95,192843,2019 Q1
434644,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,71969,79,3636,4,4070,4.5,2312,2.5,3365,3.7,0,0,0,4400,2.377666666666667,3.75,192843,2019 Q2
432717.5,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,71969,79,3636,4,4070,4.5,2312,2.5,3365,3.7,0,0,0,4411,2.043,3.2,192843,2019 Q3
124397,6,41,133,296,990,2743,396,36,0.026895049207422434,216382,68,16279,5.1,45800,14.4,9394,3,16754,5.3,15,0,0,3197,0.13870967741935483,18.35,930450,2011 Q1
120622,6,41,133,296,990,2743,396,36,0.026895049207422434,216382,68,16279,5.1,45800,14.4,9394,3,16754,5.3,45,15,0,3241,0.092,16.8,930450,2011 Q2
117779.5,6,41,133,296,990,2743,396,36,0.026895049207422434,216382,68,16279,5.1,45800,14.4,9394,3,16754,5.3,105,0,0,3306,0.084,15.35,930450,2011 Q3
121426,6,41,133,296,990,2743,396,36,0.026895049207422434,216382,68,16279,5.1,45800,14.4,9394,3,16754,5.3,60,0,0,3486,0.07161290322580646,16.75,930450,2011 Q4
124049,3,55,149,439,1063,3133,410,37,0.029488419877483546,212652,66.8,18764,5.9,47246,14.8,10595,3.3,15342,4.8,120,0,0,3361,0.1267741935483871,17.25,930450,2012 Q1
126278.5,3,55,149,439,1063,3133,410,37,0.029488419877483546,212652,66.8,18764,5.9,47246,14.8,10595,3.3,15342,4.8,60,0,0,3269,0.16166666666666668,15.35,930450,2012 Q2
129687,3,55,149,439,1063,3133,410,37,0.029488419877483546,212652,66.8,18764,5.9,47246,14.8,10595,3.3,15342,4.8,45,15,0,3263,0.14433333333333334,13.35,930450,2012 Q3
133538.5,3,55,149,439,1063,3133,410,37,0.029488419877483546,212652,66.8,18764,5.9,47246,14.8,10595,3.3,15342,4.8,30,0,0,3574,0.16451612903225807,15.05,930450,2012 Q4
139699.5,6,63,162,466,1158,3175,502,48,0.02961970041325043,214173,66.8,16857,5.2,49498,15.5,10857,3.4,16019,5,45,0,0,3348,0.1435483870967742,15.15,930450,2013 Q1
144829.5,6,63,162,466,1158,3175,502,48,0.02961970041325043,214173,66.8,16857,5.2,49498,15.5,10857,3.4,16019,5,15,15,0,3286,0.09366666666666666,13.3,930450,2013 Q2
151601,6,63,162,466,1158,3175,502,48,0.02961970041325043,214173,66.8,16857,5.2,49498,15.5,10857,3.4,16019,5,0,0,0,3329,0.08,11.8,930450,2013 Q3
156148.5,6,63,162,466,1158,3175,502,48,0.02961970041325043,214173,66.8,16857,5.2,49498,15.5,10857,3.4,16019,5,60,30,0,3578,0.08516129032258064,13,930450,2013 Q4
158484,5,69,181,482,1021,3242,528,35,0.02816285661941046,215255,66.4,18340,5.6,53773,16.6,10651,3.3,12405,3.8,45,0,0,3439,0.07806451612903226,14,930450,2014 Q1
164241,5,69,181,482,1021,3242,528,35,0.02816285661941046,215255,66.4,18340,5.6,53773,16.6,10651,3.3,12405,3.8,60,0,0,3341,0.09566666666666666,11.35,930450,2014 Q2
167315,5,69,181,482,1021,3242,528,35,0.02816285661941046,215255,66.4,18340,5.6,53773,16.6,10651,3.3,12405,3.8,30,0,0,3434,0.08833333333333333,10,930450,2014 Q3
168805,5,69,181,482,1021,3242,528,35,0.02816285661941046,215255,66.4,18340,5.6,53773,16.6,10651,3.3,12405,3.8,270,45,0,3744,0.12258064516129032,11.399999999999999,930450,2014 Q4
170731.5,4,57,132,420,879,3672,532,33,0.029246855584179422,220611,67.7,19194,5.9,50661,15.6,7832,2.4,14358,4.4,120,15,15,3519,0.11290322580645161,12,974861,2015 Q1
170441.5,4,57,132,420,879,3672,532,33,0.029246855584179422,220611,67.7,19194,5.9,50661,15.6,7832,2.4,14358,4.4,0,30,0,3482,0.129,10.2,974861,2015 Q2
172485.5,4,57,132,420,879,3672,532,33,0.029246855584179422,220611,67.7,19194,5.9,50661,15.6,7832,2.4,14358,4.4,30,0,0,3540,0.136,8.6,974861,2015 Q3
174228.5,4,57,132,420,879,3672,532,33,0.029246855584179422,220611,67.7,19194,5.9,50661,15.6,7832,2.4,14358,4.4,45,0,0,3955,0.24064516129032257,10.2,974861,2015 Q4
176908,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,221197,67.5,16778,5.1,55126,16.8,7679,2.3,16231,5,120,0,0,3514,0.362258064516129,10.1,979915,2016 Q1
180163.5,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,221197,67.5,16778,5.1,55126,16.8,7679,2.3,16231,5,45,0,0,3618,0.37766666666666665,9.1,979915,2016 Q2
184635.5,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,221197,67.5,16778,5.1,55126,16.8,7679,2.3,16231,5,45,0,0,3647,0.39633333333333337,9.05,979915,2016 Q3
187191.5,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,221197,67.5,16778,5.1,55126,16.8,7679,2.3,16231,5,30,15,0,3962,0.54,8.75,979915,2016 Q4
190063.5,6,70,153,453,822,3464,672,47,0.026497102382485514,224261,67.8,17564,5.3,53112,16.1,8849,2.7,15187,4.6,120,15,0,3631,0.7861290322580645,9.35,989255,2017 Q1
195917.5,6,70,153,453,822,3464,672,47,0.026497102382485514,224261,67.8,17564,5.3,53112,16.1,8849,2.7,15187,4.6,30,15,0,3763,1.04,7.95,989255,2017 Q2
202150,6,70,153,453,822,3464,672,47,0.026497102382485514,224261,67.8,17564,5.3,53112,16.1,8849,2.7,15187,4.6,330,90,0,3677,1.1533333333333333,7.6,989255,2017 Q3
209055.5,6,70,153,453,822,3464,672,47,0.026497102382485514,224261,67.8,17564,5.3,53112,16.1,8849,2.7,15187,4.6,120,0,0,4069,1.3016129032258064,7.75,989255,2017 Q4
214743,4,68,146,484,665,3246,582,48,0.023609435864987247,224373,67.2,17755,5.3,51672,15.5,9644,2.9,16424,4.9,75,30,0,3779,1.5061290322580645,8.15,994400,2018 Q1
211146,4,68,146,484,665,3246,582,48,0.023609435864987247,224373,67.2,17755,5.3,51672,15.5,9644,2.9,16424,4.9,105,0,0,3872,1.8196666666666665,7.300000000000001,994400,2018 Q2
212117.5,4,68,146,484,665,3246,582,48,0.023609435864987247,224373,67.2,17755,5.3,51672,15.5,9644,2.9,16424,4.9,30,0,0,3779,1.9546666666666666,6.449999999999999,994400,2018 Q3
216267.5,4,68,146,484,665,3246,582,48,0.023609435864987247,224373,67.2,17755,5.3,51672,15.5,9644,2.9,16424,4.9,105,15,0,4212,2.274193548387097,7.2,994400,2018 Q4
219236,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,224373,67.2,17755,5.3,51672,15.5,9644,2.9,16424,4.9,45,15,0,3877,2.4051612903225807,8,999101,2019 Q1
222101.5,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,224373,67.2,17755,5.3,51672,15.5,9644,2.9,16424,4.9,30,15,0,4123,2.377666666666667,6.95,999101,2019 Q2
224216.5,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,224373,67.2,17755,5.3,51672,15.5,9644,2.9,16424,4.9,120,15,0,3927,2.043,6.05,999101,2019 Q3
