EarnS,time,state,county,year,quarter,county_name
3533,2010-Q2,06,113,2010,2,Yolo County
3552,2010-Q3,06,113,2010,3,Yolo County
3911,2010-Q4,06,113,2010,4,Yolo County
3469,2011-Q1,06,113,2011,1,Yolo County
3597,2011-Q2,06,113,2011,2,Yolo County
3724,2011-Q3,06,113,2011,3,Yolo County
3844,2011-Q4,06,113,2011,4,Yolo County
3631,2012-Q1,06,113,2012,1,Yolo County
3766,2012-Q2,06,113,2012,2,Yolo County
3876,2012-Q3,06,113,2012,3,Yolo County
3924,2012-Q4,06,113,2012,4,Yolo County
3731,2013-Q1,06,113,2013,1,Yolo County
3789,2013-Q2,06,113,2013,2,Yolo County
3754,2013-Q3,06,113,2013,3,Yolo County
4031,2013-Q4,06,113,2013,4,Yolo County
3856,2014-Q1,06,113,2014,1,Yolo County
3867,2014-Q2,06,113,2014,2,Yolo County
3875,2014-Q3,06,113,2014,3,Yolo County
4197,2014-Q4,06,113,2014,4,Yolo County
3971,2015-Q1,06,113,2015,1,Yolo County
4003,2015-Q2,06,113,2015,2,Yolo County
4028,2015-Q3,06,113,2015,3,Yolo County
4480,2015-Q4,06,113,2015,4,Yolo County
4005,2016-Q1,06,113,2016,1,Yolo County
4131,2016-Q2,06,113,2016,2,Yolo County
4245,2016-Q3,06,113,2016,3,Yolo County
4388,2016-Q4,06,113,2016,4,Yolo County
4196,2017-Q1,06,113,2017,1,Yolo County
4227,2017-Q2,06,113,2017,2,Yolo County
4228,2017-Q3,06,113,2017,3,Yolo County
4578,2017-Q4,06,113,2017,4,Yolo County
4455,2018-Q1,06,113,2018,1,Yolo County
4349,2018-Q2,06,113,2018,2,Yolo County
4369,2018-Q3,06,113,2018,3,Yolo County
4708,2018-Q4,06,113,2018,4,Yolo County
4465,2019-Q1,06,113,2019,1,Yolo County
4481,2019-Q2,06,113,2019,2,Yolo County
4525,2019-Q3,06,113,2019,3,Yolo County
1867,1991-Q4,06,115,1991,4,Yuba County
1692,1992-Q1,06,115,1992,1,Yuba County
1820,1992-Q2,06,115,1992,2,Yuba County
1726,1992-Q3,06,115,1992,3,Yuba County
1885,1992-Q4,06,115,1992,4,Yuba County
1758,1993-Q1,06,115,1993,1,Yuba County
1882,1993-Q2,06,115,1993,2,Yuba County
1706,1993-Q3,06,115,1993,3,Yuba County
1914,1993-Q4,06,115,1993,4,Yuba County
1731,1994-Q1,06,115,1994,1,Yuba County
1944,1994-Q2,06,115,1994,2,Yuba County
1830,1994-Q3,06,115,1994,3,Yuba County
1943,1994-Q4,06,115,1994,4,Yuba County
1812,1995-Q1,06,115,1995,1,Yuba County
1953,1995-Q2,06,115,1995,2,Yuba County
1844,1995-Q3,06,115,1995,3,Yuba County
2004,1995-Q4,06,115,1995,4,Yuba County
1838,1996-Q1,06,115,1996,1,Yuba County
2010,1996-Q2,06,115,1996,2,Yuba County
1929,1996-Q3,06,115,1996,3,Yuba County
2115,1996-Q4,06,115,1996,4,Yuba County
1964,1997-Q1,06,115,1997,1,Yuba County
2163,1997-Q2,06,115,1997,2,Yuba County
1989,1997-Q3,06,115,1997,3,Yuba County
2277,1997-Q4,06,115,1997,4,Yuba County
2024,1998-Q1,06,115,1998,1,Yuba County
2238,1998-Q2,06,115,1998,2,Yuba County
2172,1998-Q3,06,115,1998,3,Yuba County
2386,1998-Q4,06,115,1998,4,Yuba County
2148,1999-Q1,06,115,1999,1,Yuba County
2318,1999-Q2,06,115,1999,2,Yuba County
2259,1999-Q3,06,115,1999,3,Yuba County
2524,1999-Q4,06,115,1999,4,Yuba County
2272,2000-Q1,06,115,2000,1,Yuba County
2576,2000-Q2,06,115,2000,2,Yuba County
2482,2000-Q3,06,115,2000,3,Yuba County
2810,2000-Q4,06,115,2000,4,Yuba County
2634,2001-Q1,06,115,2001,1,Yuba County
2768,2001-Q2,06,115,2001,2,Yuba County
2627,2001-Q3,06,115,2001,3,Yuba County
2821,2001-Q4,06,115,2001,4,Yuba County
2706,2002-Q1,06,115,2002,1,Yuba County
2818,2002-Q2,06,115,2002,2,Yuba County
2699,2002-Q3,06,115,2002,3,Yuba County
2961,2002-Q4,06,115,2002,4,Yuba County
2840,2003-Q1,06,115,2003,1,Yuba County
2846,2003-Q2,06,115,2003,2,Yuba County
2834,2003-Q3,06,115,2003,3,Yuba County
3095,2003-Q4,06,115,2003,4,Yuba County
2867,2004-Q1,06,115,2004,1,Yuba County
3005,2004-Q2,06,115,2004,2,Yuba County
2896,2004-Q3,06,115,2004,3,Yuba County
3151,2004-Q4,06,115,2004,4,Yuba County
2933,2005-Q1,06,115,2005,1,Yuba County
3113,2005-Q2,06,115,2005,2,Yuba County
3002,2005-Q3,06,115,2005,3,Yuba County
3248,2005-Q4,06,115,2005,4,Yuba County
3081,2006-Q1,06,115,2006,1,Yuba County
3218,2006-Q2,06,115,2006,2,Yuba County
3165,2006-Q3,06,115,2006,3,Yuba County
3453,2006-Q4,06,115,2006,4,Yuba County
3381,2007-Q1,06,115,2007,1,Yuba County
3433,2007-Q2,06,115,2007,2,Yuba County
3336,2007-Q3,06,115,2007,3,Yuba County
3589,2007-Q4,06,115,2007,4,Yuba County
3475,2008-Q1,06,115,2008,1,Yuba County
3576,2008-Q2,06,115,2008,2,Yuba County
3527,2008-Q3,06,115,2008,3,Yuba County
3713,2008-Q4,06,115,2008,4,Yuba County
3558,2009-Q1,06,115,2009,1,Yuba County
3613,2009-Q2,06,115,2009,2,Yuba County
3458,2009-Q3,06,115,2009,3,Yuba County
3746,2009-Q4,06,115,2009,4,Yuba County
