Code,GeoFips,GeoName,year,CL_UNIT,UNIT_MULT,income_per_cap,city
CAINC1-3,06013,"Contra Costa, CA",2015,Dollars,0,"69,248",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",2016,Dollars,0,"72,483",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",2017,Dollars,0,"76,886",Contra Costa
CAINC1-3,06013,"Contra Costa, CA",2018,Dollars,0,"82,506",Contra Costa
CAINC1-3,06015,"Del Norte, CA",1969,Dollars,0,"3,834",Del Norte
CAINC1-3,06015,"Del Norte, CA",1970,Dollars,0,"4,019",Del Norte
CAINC1-3,06015,"Del Norte, CA",1971,Dollars,0,"4,335",Del Norte
CAINC1-3,06015,"Del Norte, CA",1972,Dollars,0,"4,773",Del Norte
CAINC1-3,06015,"Del Norte, CA",1973,Dollars,0,"5,093",Del Norte
CAINC1-3,06015,"Del Norte, CA",1974,Dollars,0,"5,541",Del Norte
CAINC1-3,06015,"Del Norte, CA",1975,Dollars,0,"5,887",Del Norte
CAINC1-3,06015,"Del Norte, CA",1976,Dollars,0,"6,519",Del Norte
CAINC1-3,06015,"Del Norte, CA",1977,Dollars,0,"7,008",Del Norte
CAINC1-3,06015,"Del Norte, CA",1978,Dollars,0,"7,697",Del Norte
CAINC1-3,06015,"Del Norte, CA",1979,Dollars,0,"8,468",Del Norte
CAINC1-3,06015,"Del Norte, CA",1980,Dollars,0,"9,488",Del Norte
CAINC1-3,06015,"Del Norte, CA",1981,Dollars,0,"9,662",Del Norte
CAINC1-3,06015,"Del Norte, CA",1982,Dollars,0,"9,239",Del Norte
CAINC1-3,06015,"Del Norte, CA",1983,Dollars,0,"9,820",Del Norte
CAINC1-3,06015,"Del Norte, CA",1984,Dollars,0,"10,714",Del Norte
CAINC1-3,06015,"Del Norte, CA",1985,Dollars,0,"10,968",Del Norte
CAINC1-3,06015,"Del Norte, CA",1986,Dollars,0,"11,344",Del Norte
CAINC1-3,06015,"Del Norte, CA",1987,Dollars,0,"11,777",Del Norte
CAINC1-3,06015,"Del Norte, CA",1988,Dollars,0,"12,658",Del Norte
CAINC1-3,06015,"Del Norte, CA",1989,Dollars,0,"13,204",Del Norte
CAINC1-3,06015,"Del Norte, CA",1990,Dollars,0,"13,942",Del Norte
CAINC1-3,06015,"Del Norte, CA",1991,Dollars,0,"13,407",Del Norte
CAINC1-3,06015,"Del Norte, CA",1992,Dollars,0,"14,097",Del Norte
CAINC1-3,06015,"Del Norte, CA",1993,Dollars,0,"14,440",Del Norte
CAINC1-3,06015,"Del Norte, CA",1994,Dollars,0,"14,820",Del Norte
CAINC1-3,06015,"Del Norte, CA",1995,Dollars,0,"15,462",Del Norte
CAINC1-3,06015,"Del Norte, CA",1996,Dollars,0,"15,548",Del Norte
CAINC1-3,06015,"Del Norte, CA",1997,Dollars,0,"16,186",Del Norte
CAINC1-3,06015,"Del Norte, CA",1998,Dollars,0,"17,319",Del Norte
CAINC1-3,06015,"Del Norte, CA",1999,Dollars,0,"18,180",Del Norte
CAINC1-3,06015,"Del Norte, CA",2000,Dollars,0,"19,073",Del Norte
CAINC1-3,06015,"Del Norte, CA",2001,Dollars,0,"19,181",Del Norte
CAINC1-3,06015,"Del Norte, CA",2002,Dollars,0,"19,230",Del Norte
CAINC1-3,06015,"Del Norte, CA",2003,Dollars,0,"20,511",Del Norte
CAINC1-3,06015,"Del Norte, CA",2004,Dollars,0,"22,213",Del Norte
CAINC1-3,06015,"Del Norte, CA",2005,Dollars,0,"22,526",Del Norte
CAINC1-3,06015,"Del Norte, CA",2006,Dollars,0,"23,936",Del Norte
CAINC1-3,06015,"Del Norte, CA",2007,Dollars,0,"24,976",Del Norte
CAINC1-3,06015,"Del Norte, CA",2008,Dollars,0,"26,117",Del Norte
CAINC1-3,06015,"Del Norte, CA",2009,Dollars,0,"26,302",Del Norte
CAINC1-3,06015,"Del Norte, CA",2010,Dollars,0,"27,421",Del Norte
CAINC1-3,06015,"Del Norte, CA",2011,Dollars,0,"28,681",Del Norte
CAINC1-3,06015,"Del Norte, CA",2012,Dollars,0,"29,449",Del Norte
CAINC1-3,06015,"Del Norte, CA",2013,Dollars,0,"30,680",Del Norte
CAINC1-3,06015,"Del Norte, CA",2014,Dollars,0,"32,606",Del Norte
CAINC1-3,06015,"Del Norte, CA",2015,Dollars,0,"34,754",Del Norte
CAINC1-3,06015,"Del Norte, CA",2016,Dollars,0,"35,868",Del Norte
CAINC1-3,06015,"Del Norte, CA",2017,Dollars,0,"36,172",Del Norte
CAINC1-3,06015,"Del Norte, CA",2018,Dollars,0,"37,268",Del Norte
CAINC1-3,06017,"El Dorado, CA",1969,Dollars,0,"4,295",El Dorado
CAINC1-3,06017,"El Dorado, CA",1970,Dollars,0,"4,669",El Dorado
CAINC1-3,06017,"El Dorado, CA",1971,Dollars,0,"5,150",El Dorado
CAINC1-3,06017,"El Dorado, CA",1972,Dollars,0,"5,680",El Dorado
CAINC1-3,06017,"El Dorado, CA",1973,Dollars,0,"6,123",El Dorado
CAINC1-3,06017,"El Dorado, CA",1974,Dollars,0,"6,602",El Dorado
CAINC1-3,06017,"El Dorado, CA",1975,Dollars,0,"7,424",El Dorado
CAINC1-3,06017,"El Dorado, CA",1976,Dollars,0,"7,993",El Dorado
CAINC1-3,06017,"El Dorado, CA",1977,Dollars,0,"8,622",El Dorado
CAINC1-3,06017,"El Dorado, CA",1978,Dollars,0,"9,431",El Dorado
CAINC1-3,06017,"El Dorado, CA",1979,Dollars,0,"9,885",El Dorado
CAINC1-3,06017,"El Dorado, CA",1980,Dollars,0,"10,719",El Dorado
CAINC1-3,06017,"El Dorado, CA",1981,Dollars,0,"11,644",El Dorado
CAINC1-3,06017,"El Dorado, CA",1982,Dollars,0,"12,037",El Dorado
CAINC1-3,06017,"El Dorado, CA",1983,Dollars,0,"13,119",El Dorado
CAINC1-3,06017,"El Dorado, CA",1984,Dollars,0,"14,531",El Dorado
CAINC1-3,06017,"El Dorado, CA",1985,Dollars,0,"15,566",El Dorado
CAINC1-3,06017,"El Dorado, CA",1986,Dollars,0,"16,733",El Dorado
CAINC1-3,06017,"El Dorado, CA",1987,Dollars,0,"17,646",El Dorado
CAINC1-3,06017,"El Dorado, CA",1988,Dollars,0,"18,667",El Dorado
CAINC1-3,06017,"El Dorado, CA",1989,Dollars,0,"19,946",El Dorado
CAINC1-3,06017,"El Dorado, CA",1990,Dollars,0,"20,412",El Dorado
CAINC1-3,06017,"El Dorado, CA",1991,Dollars,0,"21,234",El Dorado
CAINC1-3,06017,"El Dorado, CA",1992,Dollars,0,"22,714",El Dorado
CAINC1-3,06017,"El Dorado, CA",1993,Dollars,0,"23,300",El Dorado
CAINC1-3,06017,"El Dorado, CA",1994,Dollars,0,"24,806",El Dorado
CAINC1-3,06017,"El Dorado, CA",1995,Dollars,0,"26,318",El Dorado
CAINC1-3,06017,"El Dorado, CA",1996,Dollars,0,"28,058",El Dorado
CAINC1-3,06017,"El Dorado, CA",1997,Dollars,0,"29,992",El Dorado
CAINC1-3,06017,"El Dorado, CA",1998,Dollars,0,"32,048",El Dorado
CAINC1-3,06017,"El Dorado, CA",1999,Dollars,0,"34,752",El Dorado
CAINC1-3,06017,"El Dorado, CA",2000,Dollars,0,"37,404",El Dorado
CAINC1-3,06017,"El Dorado, CA",2001,Dollars,0,"38,557",El Dorado
CAINC1-3,06017,"El Dorado, CA",2002,Dollars,0,"38,969",El Dorado
CAINC1-3,06017,"El Dorado, CA",2003,Dollars,0,"39,810",El Dorado
CAINC1-3,06017,"El Dorado, CA",2004,Dollars,0,"41,713",El Dorado
CAINC1-3,06017,"El Dorado, CA",2005,Dollars,0,"43,342",El Dorado
CAINC1-3,06017,"El Dorado, CA",2006,Dollars,0,"45,750",El Dorado
CAINC1-3,06017,"El Dorado, CA",2007,Dollars,0,"47,191",El Dorado
CAINC1-3,06017,"El Dorado, CA",2008,Dollars,0,"48,375",El Dorado
CAINC1-3,06017,"El Dorado, CA",2009,Dollars,0,"46,726",El Dorado
CAINC1-3,06017,"El Dorado, CA",2010,Dollars,0,"48,147",El Dorado
CAINC1-3,06017,"El Dorado, CA",2011,Dollars,0,"50,455",El Dorado
CAINC1-3,06017,"El Dorado, CA",2012,Dollars,0,"52,710",El Dorado
CAINC1-3,06017,"El Dorado, CA",2013,Dollars,0,"54,438",El Dorado
CAINC1-3,06017,"El Dorado, CA",2014,Dollars,0,"57,220",El Dorado
CAINC1-3,06017,"El Dorado, CA",2015,Dollars,0,"60,087",El Dorado
CAINC1-3,06017,"El Dorado, CA",2016,Dollars,0,"62,864",El Dorado
CAINC1-3,06017,"El Dorado, CA",2017,Dollars,0,"64,519",El Dorado
CAINC1-3,06017,"El Dorado, CA",2018,Dollars,0,"67,464",El Dorado
CAINC1-3,06019,"Fresno, CA",1969,Dollars,0,"3,675",Fresno
CAINC1-3,06019,"Fresno, CA",1970,Dollars,0,"3,984",Fresno
CAINC1-3,06019,"Fresno, CA",1971,Dollars,0,"4,238",Fresno
CAINC1-3,06019,"Fresno, CA",1972,Dollars,0,"4,714",Fresno
CAINC1-3,06019,"Fresno, CA",1973,Dollars,0,"5,320",Fresno
CAINC1-3,06019,"Fresno, CA",1974,Dollars,0,"6,092",Fresno
CAINC1-3,06019,"Fresno, CA",1975,Dollars,0,"6,385",Fresno
CAINC1-3,06019,"Fresno, CA",1976,Dollars,0,"7,121",Fresno
CAINC1-3,06019,"Fresno, CA",1977,Dollars,0,"7,420",Fresno
CAINC1-3,06019,"Fresno, CA",1978,Dollars,0,"8,120",Fresno
CAINC1-3,06019,"Fresno, CA",1979,Dollars,0,"9,465",Fresno
CAINC1-3,06019,"Fresno, CA",1980,Dollars,0,"10,703",Fresno
CAINC1-3,06019,"Fresno, CA",1981,Dollars,0,"10,984",Fresno
CAINC1-3,06019,"Fresno, CA",1982,Dollars,0,"11,311",Fresno
CAINC1-3,06019,"Fresno, CA",1983,Dollars,0,"11,591",Fresno
CAINC1-3,06019,"Fresno, CA",1984,Dollars,0,"12,444",Fresno
CAINC1-3,06019,"Fresno, CA",1985,Dollars,0,"13,089",Fresno
CAINC1-3,06019,"Fresno, CA",1986,Dollars,0,"13,747",Fresno
CAINC1-3,06019,"Fresno, CA",1987,Dollars,0,"14,636",Fresno
CAINC1-3,06019,"Fresno, CA",1988,Dollars,0,"15,252",Fresno
CAINC1-3,06019,"Fresno, CA",1989,Dollars,0,"15,949",Fresno
CAINC1-3,06019,"Fresno, CA",1990,Dollars,0,"16,815",Fresno
CAINC1-3,06019,"Fresno, CA",1991,Dollars,0,"17,140",Fresno
CAINC1-3,06019,"Fresno, CA",1992,Dollars,0,"17,760",Fresno
CAINC1-3,06019,"Fresno, CA",1993,Dollars,0,"18,379",Fresno
CAINC1-3,06019,"Fresno, CA",1994,Dollars,0,"18,481",Fresno
CAINC1-3,06019,"Fresno, CA",1995,Dollars,0,"18,975",Fresno
CAINC1-3,06019,"Fresno, CA",1996,Dollars,0,"19,523",Fresno
CAINC1-3,06019,"Fresno, CA",1997,Dollars,0,"19,794",Fresno
CAINC1-3,06019,"Fresno, CA",1998,Dollars,0,"20,802",Fresno
CAINC1-3,06019,"Fresno, CA",1999,Dollars,0,"21,672",Fresno
CAINC1-3,06019,"Fresno, CA",2000,Dollars,0,"23,083",Fresno
CAINC1-3,06019,"Fresno, CA",2001,Dollars,0,"23,694",Fresno
CAINC1-3,06019,"Fresno, CA",2002,Dollars,0,"24,898",Fresno
CAINC1-3,06019,"Fresno, CA",2003,Dollars,0,"26,242",Fresno
CAINC1-3,06019,"Fresno, CA",2004,Dollars,0,"27,455",Fresno
CAINC1-3,06019,"Fresno, CA",2005,Dollars,0,"28,185",Fresno
CAINC1-3,06019,"Fresno, CA",2006,Dollars,0,"29,659",Fresno
CAINC1-3,06019,"Fresno, CA",2007,Dollars,0,"30,700",Fresno
CAINC1-3,06019,"Fresno, CA",2008,Dollars,0,"30,937",Fresno
CAINC1-3,06019,"Fresno, CA",2009,Dollars,0,"30,610",Fresno
CAINC1-3,06019,"Fresno, CA",2010,Dollars,0,"31,723",Fresno
CAINC1-3,06019,"Fresno, CA",2011,Dollars,0,"33,428",Fresno
CAINC1-3,06019,"Fresno, CA",2012,Dollars,0,"34,306",Fresno
CAINC1-3,06019,"Fresno, CA",2013,Dollars,0,"34,998",Fresno
CAINC1-3,06019,"Fresno, CA",2014,Dollars,0,"37,434",Fresno
CAINC1-3,06019,"Fresno, CA",2015,Dollars,0,"39,725",Fresno
CAINC1-3,06019,"Fresno, CA",2016,Dollars,0,"40,327",Fresno
CAINC1-3,06019,"Fresno, CA",2017,Dollars,0,"41,137",Fresno
CAINC1-3,06019,"Fresno, CA",2018,Dollars,0,"43,084",Fresno
CAINC1-3,06021,"Glenn, CA",1969,Dollars,0,"4,135",Glenn
CAINC1-3,06021,"Glenn, CA",1970,Dollars,0,"4,221",Glenn
CAINC1-3,06021,"Glenn, CA",1971,Dollars,0,"4,494",Glenn
CAINC1-3,06021,"Glenn, CA",1972,Dollars,0,"5,275",Glenn
CAINC1-3,06021,"Glenn, CA",1973,Dollars,0,"6,617",Glenn
CAINC1-3,06021,"Glenn, CA",1974,Dollars,0,"7,788",Glenn
CAINC1-3,06021,"Glenn, CA",1975,Dollars,0,"7,452",Glenn
CAINC1-3,06021,"Glenn, CA",1976,Dollars,0,"6,636",Glenn
CAINC1-3,06021,"Glenn, CA",1977,Dollars,0,"7,335",Glenn
CAINC1-3,06021,"Glenn, CA",1978,Dollars,0,"8,497",Glenn
CAINC1-3,06021,"Glenn, CA",1979,Dollars,0,"9,966",Glenn
CAINC1-3,06021,"Glenn, CA",1980,Dollars,0,"11,931",Glenn
CAINC1-3,06021,"Glenn, CA",1981,Dollars,0,"11,549",Glenn
CAINC1-3,06021,"Glenn, CA",1982,Dollars,0,"11,149",Glenn
CAINC1-3,06021,"Glenn, CA",1983,Dollars,0,"10,315",Glenn
CAINC1-3,06021,"Glenn, CA",1984,Dollars,0,"11,670",Glenn
CAINC1-3,06021,"Glenn, CA",1985,Dollars,0,"12,351",Glenn
CAINC1-3,06021,"Glenn, CA",1986,Dollars,0,"12,225",Glenn
CAINC1-3,06021,"Glenn, CA",1987,Dollars,0,"13,737",Glenn
CAINC1-3,06021,"Glenn, CA",1988,Dollars,0,"14,343",Glenn
CAINC1-3,06021,"Glenn, CA",1989,Dollars,0,"14,320",Glenn
CAINC1-3,06021,"Glenn, CA",1990,Dollars,0,"14,782",Glenn
CAINC1-3,06021,"Glenn, CA",1991,Dollars,0,"14,657",Glenn
CAINC1-3,06021,"Glenn, CA",1992,Dollars,0,"16,067",Glenn
CAINC1-3,06021,"Glenn, CA",1993,Dollars,0,"16,879",Glenn
CAINC1-3,06021,"Glenn, CA",1994,Dollars,0,"16,884",Glenn
CAINC1-3,06021,"Glenn, CA",1995,Dollars,0,"16,326",Glenn
CAINC1-3,06021,"Glenn, CA",1996,Dollars,0,"18,140",Glenn
CAINC1-3,06021,"Glenn, CA",1997,Dollars,0,"18,851",Glenn
CAINC1-3,06021,"Glenn, CA",1998,Dollars,0,"18,351",Glenn
CAINC1-3,06021,"Glenn, CA",1999,Dollars,0,"19,340",Glenn
CAINC1-3,06021,"Glenn, CA",2000,Dollars,0,"19,987",Glenn
CAINC1-3,06021,"Glenn, CA",2001,Dollars,0,"21,915",Glenn
CAINC1-3,06021,"Glenn, CA",2002,Dollars,0,"22,115",Glenn
CAINC1-3,06021,"Glenn, CA",2003,Dollars,0,"23,103",Glenn
CAINC1-3,06021,"Glenn, CA",2004,Dollars,0,"25,092",Glenn
CAINC1-3,06021,"Glenn, CA",2005,Dollars,0,"25,483",Glenn
CAINC1-3,06021,"Glenn, CA",2006,Dollars,0,"25,189",Glenn
CAINC1-3,06021,"Glenn, CA",2007,Dollars,0,"29,559",Glenn
CAINC1-3,06021,"Glenn, CA",2008,Dollars,0,"30,520",Glenn
CAINC1-3,06021,"Glenn, CA",2009,Dollars,0,"31,405",Glenn
CAINC1-3,06021,"Glenn, CA",2010,Dollars,0,"32,519",Glenn
CAINC1-3,06021,"Glenn, CA",2011,Dollars,0,"35,026",Glenn
CAINC1-3,06021,"Glenn, CA",2012,Dollars,0,"36,244",Glenn
CAINC1-3,06021,"Glenn, CA",2013,Dollars,0,"39,861",Glenn
CAINC1-3,06021,"Glenn, CA",2014,Dollars,0,"40,201",Glenn
CAINC1-3,06021,"Glenn, CA",2015,Dollars,0,"42,710",Glenn
CAINC1-3,06021,"Glenn, CA",2016,Dollars,0,"44,313",Glenn
CAINC1-3,06021,"Glenn, CA",2017,Dollars,0,"44,935",Glenn
CAINC1-3,06021,"Glenn, CA",2018,Dollars,0,"48,613",Glenn
CAINC1-3,06023,"Humboldt, CA",1969,Dollars,0,"3,947",Humboldt
CAINC1-3,06023,"Humboldt, CA",1970,Dollars,0,"4,121",Humboldt
CAINC1-3,06023,"Humboldt, CA",1971,Dollars,0,"4,490",Humboldt
CAINC1-3,06023,"Humboldt, CA",1972,Dollars,0,"4,703",Humboldt
CAINC1-3,06023,"Humboldt, CA",1973,Dollars,0,"5,157",Humboldt
CAINC1-3,06023,"Humboldt, CA",1974,Dollars,0,"5,621",Humboldt
CAINC1-3,06023,"Humboldt, CA",1975,Dollars,0,"6,243",Humboldt
CAINC1-3,06023,"Humboldt, CA",1976,Dollars,0,"6,996",Humboldt
CAINC1-3,06023,"Humboldt, CA",1977,Dollars,0,"7,554",Humboldt
CAINC1-3,06023,"Humboldt, CA",1978,Dollars,0,"8,212",Humboldt
CAINC1-3,06023,"Humboldt, CA",1979,Dollars,0,"8,998",Humboldt
CAINC1-3,06023,"Humboldt, CA",1980,Dollars,0,"9,838",Humboldt
CAINC1-3,06023,"Humboldt, CA",1981,Dollars,0,"10,308",Humboldt
CAINC1-3,06023,"Humboldt, CA",1982,Dollars,0,"10,628",Humboldt
CAINC1-3,06023,"Humboldt, CA",1983,Dollars,0,"11,459",Humboldt
CAINC1-3,06023,"Humboldt, CA",1984,Dollars,0,"12,218",Humboldt
CAINC1-3,06023,"Humboldt, CA",1985,Dollars,0,"12,785",Humboldt
CAINC1-3,06023,"Humboldt, CA",1986,Dollars,0,"13,586",Humboldt
CAINC1-3,06023,"Humboldt, CA",1987,Dollars,0,"14,289",Humboldt
CAINC1-3,06023,"Humboldt, CA",1988,Dollars,0,"15,037",Humboldt
CAINC1-3,06023,"Humboldt, CA",1989,Dollars,0,"15,966",Humboldt
CAINC1-3,06023,"Humboldt, CA",1990,Dollars,0,"16,347",Humboldt
CAINC1-3,06023,"Humboldt, CA",1991,Dollars,0,"16,768",Humboldt
CAINC1-3,06023,"Humboldt, CA",1992,Dollars,0,"17,414",Humboldt
CAINC1-3,06023,"Humboldt, CA",1993,Dollars,0,"17,983",Humboldt
CAINC1-3,06023,"Humboldt, CA",1994,Dollars,0,"18,597",Humboldt
CAINC1-3,06023,"Humboldt, CA",1995,Dollars,0,"18,940",Humboldt
CAINC1-3,06023,"Humboldt, CA",1996,Dollars,0,"20,072",Humboldt
CAINC1-3,06023,"Humboldt, CA",1997,Dollars,0,"20,974",Humboldt
CAINC1-3,06023,"Humboldt, CA",1998,Dollars,0,"22,288",Humboldt
CAINC1-3,06023,"Humboldt, CA",1999,Dollars,0,"22,801",Humboldt
CAINC1-3,06023,"Humboldt, CA",2000,Dollars,0,"24,064",Humboldt
CAINC1-3,06023,"Humboldt, CA",2001,Dollars,0,"26,085",Humboldt
CAINC1-3,06023,"Humboldt, CA",2002,Dollars,0,"26,623",Humboldt
CAINC1-3,06023,"Humboldt, CA",2003,Dollars,0,"28,216",Humboldt
CAINC1-3,06023,"Humboldt, CA",2004,Dollars,0,"29,944",Humboldt
CAINC1-3,06023,"Humboldt, CA",2005,Dollars,0,"30,352",Humboldt
CAINC1-3,06023,"Humboldt, CA",2006,Dollars,0,"31,947",Humboldt
CAINC1-3,06023,"Humboldt, CA",2007,Dollars,0,"32,070",Humboldt
CAINC1-3,06023,"Humboldt, CA",2008,Dollars,0,"31,646",Humboldt
CAINC1-3,06023,"Humboldt, CA",2009,Dollars,0,"33,026",Humboldt
CAINC1-3,06023,"Humboldt, CA",2010,Dollars,0,"35,821",Humboldt
CAINC1-3,06023,"Humboldt, CA",2011,Dollars,0,"37,214",Humboldt
CAINC1-3,06023,"Humboldt, CA",2012,Dollars,0,"37,918",Humboldt
CAINC1-3,06023,"Humboldt, CA",2013,Dollars,0,"38,913",Humboldt
CAINC1-3,06023,"Humboldt, CA",2014,Dollars,0,"40,760",Humboldt
CAINC1-3,06023,"Humboldt, CA",2015,Dollars,0,"43,734",Humboldt
CAINC1-3,06023,"Humboldt, CA",2016,Dollars,0,"45,205",Humboldt
CAINC1-3,06023,"Humboldt, CA",2017,Dollars,0,"46,493",Humboldt
CAINC1-3,06023,"Humboldt, CA",2018,Dollars,0,"48,739",Humboldt
CAINC1-3,06025,"Imperial, CA",1969,Dollars,0,"3,860",Imperial
CAINC1-3,06025,"Imperial, CA",1970,Dollars,0,"3,999",Imperial
CAINC1-3,06025,"Imperial, CA",1971,Dollars,0,"4,022",Imperial
CAINC1-3,06025,"Imperial, CA",1972,Dollars,0,"5,064",Imperial
CAINC1-3,06025,"Imperial, CA",1973,Dollars,0,"5,348",Imperial
CAINC1-3,06025,"Imperial, CA",1974,Dollars,0,"5,994",Imperial
CAINC1-3,06025,"Imperial, CA",1975,Dollars,0,"6,304",Imperial
CAINC1-3,06025,"Imperial, CA",1976,Dollars,0,"6,816",Imperial
CAINC1-3,06025,"Imperial, CA",1977,Dollars,0,"6,936",Imperial
CAINC1-3,06025,"Imperial, CA",1978,Dollars,0,"7,420",Imperial
CAINC1-3,06025,"Imperial, CA",1979,Dollars,0,"10,315",Imperial
CAINC1-3,06025,"Imperial, CA",1980,Dollars,0,"9,641",Imperial
CAINC1-3,06025,"Imperial, CA",1981,Dollars,0,"9,944",Imperial
CAINC1-3,06025,"Imperial, CA",1982,Dollars,0,"10,859",Imperial
CAINC1-3,06025,"Imperial, CA",1983,Dollars,0,"11,357",Imperial
CAINC1-3,06025,"Imperial, CA",1984,Dollars,0,"11,562",Imperial
CAINC1-3,06025,"Imperial, CA",1985,Dollars,0,"11,323",Imperial
CAINC1-3,06025,"Imperial, CA",1986,Dollars,0,"11,743",Imperial
CAINC1-3,06025,"Imperial, CA",1987,Dollars,0,"13,621",Imperial
CAINC1-3,06025,"Imperial, CA",1988,Dollars,0,"15,394",Imperial
CAINC1-3,06025,"Imperial, CA",1989,Dollars,0,"16,060",Imperial
CAINC1-3,06025,"Imperial, CA",1990,Dollars,0,"16,141",Imperial
CAINC1-3,06025,"Imperial, CA",1991,Dollars,0,"16,003",Imperial
CAINC1-3,06025,"Imperial, CA",1992,Dollars,0,"16,274",Imperial
CAINC1-3,06025,"Imperial, CA",1993,Dollars,0,"17,040",Imperial
CAINC1-3,06025,"Imperial, CA",1994,Dollars,0,"17,011",Imperial
CAINC1-3,06025,"Imperial, CA",1995,Dollars,0,"17,231",Imperial
CAINC1-3,06025,"Imperial, CA",1996,Dollars,0,"17,001",Imperial
CAINC1-3,06025,"Imperial, CA",1997,Dollars,0,"17,608",Imperial
CAINC1-3,06025,"Imperial, CA",1998,Dollars,0,"18,807",Imperial
CAINC1-3,06025,"Imperial, CA",1999,Dollars,0,"19,256",Imperial
CAINC1-3,06025,"Imperial, CA",2000,Dollars,0,"19,156",Imperial
CAINC1-3,06025,"Imperial, CA",2001,Dollars,0,"20,972",Imperial
CAINC1-3,06025,"Imperial, CA",2002,Dollars,0,"23,322",Imperial
CAINC1-3,06025,"Imperial, CA",2003,Dollars,0,"23,789",Imperial
CAINC1-3,06025,"Imperial, CA",2004,Dollars,0,"24,043",Imperial
CAINC1-3,06025,"Imperial, CA",2005,Dollars,0,"24,622",Imperial
CAINC1-3,06025,"Imperial, CA",2006,Dollars,0,"25,721",Imperial
CAINC1-3,06025,"Imperial, CA",2007,Dollars,0,"26,598",Imperial
CAINC1-3,06025,"Imperial, CA",2008,Dollars,0,"28,422",Imperial
CAINC1-3,06025,"Imperial, CA",2009,Dollars,0,"28,228",Imperial
CAINC1-3,06025,"Imperial, CA",2010,Dollars,0,"29,455",Imperial
CAINC1-3,06025,"Imperial, CA",2011,Dollars,0,"31,763",Imperial
CAINC1-3,06025,"Imperial, CA",2012,Dollars,0,"32,101",Imperial
CAINC1-3,06025,"Imperial, CA",2013,Dollars,0,"32,895",Imperial
CAINC1-3,06025,"Imperial, CA",2014,Dollars,0,"32,890",Imperial
CAINC1-3,06025,"Imperial, CA",2015,Dollars,0,"35,494",Imperial
CAINC1-3,06025,"Imperial, CA",2016,Dollars,0,"35,406",Imperial
CAINC1-3,06025,"Imperial, CA",2017,Dollars,0,"36,537",Imperial
CAINC1-3,06025,"Imperial, CA",2018,Dollars,0,"36,974",Imperial
CAINC1-3,06027,"Inyo, CA",1969,Dollars,0,"3,792",Inyo
CAINC1-3,06027,"Inyo, CA",1970,Dollars,0,"4,146",Inyo
CAINC1-3,06027,"Inyo, CA",1971,Dollars,0,"4,505",Inyo
CAINC1-3,06027,"Inyo, CA",1972,Dollars,0,"5,147",Inyo
CAINC1-3,06027,"Inyo, CA",1973,Dollars,0,"5,244",Inyo
CAINC1-3,06027,"Inyo, CA",1974,Dollars,0,"5,657",Inyo
CAINC1-3,06027,"Inyo, CA",1975,Dollars,0,"6,268",Inyo
CAINC1-3,06027,"Inyo, CA",1976,Dollars,0,"6,752",Inyo
CAINC1-3,06027,"Inyo, CA",1977,Dollars,0,"7,210",Inyo
CAINC1-3,06027,"Inyo, CA",1978,Dollars,0,"8,631",Inyo
CAINC1-3,06027,"Inyo, CA",1979,Dollars,0,"9,184",Inyo
CAINC1-3,06027,"Inyo, CA",1980,Dollars,0,"10,323",Inyo
CAINC1-3,06027,"Inyo, CA",1981,Dollars,0,"11,620",Inyo
CAINC1-3,06027,"Inyo, CA",1982,Dollars,0,"11,772",Inyo
CAINC1-3,06027,"Inyo, CA",1983,Dollars,0,"12,476",Inyo
CAINC1-3,06027,"Inyo, CA",1984,Dollars,0,"13,183",Inyo
CAINC1-3,06027,"Inyo, CA",1985,Dollars,0,"13,633",Inyo
CAINC1-3,06027,"Inyo, CA",1986,Dollars,0,"14,174",Inyo
CAINC1-3,06027,"Inyo, CA",1987,Dollars,0,"14,573",Inyo
CAINC1-3,06027,"Inyo, CA",1988,Dollars,0,"16,160",Inyo
CAINC1-3,06027,"Inyo, CA",1989,Dollars,0,"17,451",Inyo
CAINC1-3,06027,"Inyo, CA",1990,Dollars,0,"18,243",Inyo
CAINC1-3,06027,"Inyo, CA",1991,Dollars,0,"18,805",Inyo
CAINC1-3,06027,"Inyo, CA",1992,Dollars,0,"19,255",Inyo
CAINC1-3,06027,"Inyo, CA",1993,Dollars,0,"20,007",Inyo
CAINC1-3,06027,"Inyo, CA",1994,Dollars,0,"20,185",Inyo
CAINC1-3,06027,"Inyo, CA",1995,Dollars,0,"20,946",Inyo
CAINC1-3,06027,"Inyo, CA",1996,Dollars,0,"21,836",Inyo
CAINC1-3,06027,"Inyo, CA",1997,Dollars,0,"22,962",Inyo
CAINC1-3,06027,"Inyo, CA",1998,Dollars,0,"24,457",Inyo
CAINC1-3,06027,"Inyo, CA",1999,Dollars,0,"25,318",Inyo
CAINC1-3,06027,"Inyo, CA",2000,Dollars,0,"25,885",Inyo
CAINC1-3,06027,"Inyo, CA",2001,Dollars,0,"30,247",Inyo
CAINC1-3,06027,"Inyo, CA",2002,Dollars,0,"30,263",Inyo
CAINC1-3,06027,"Inyo, CA",2003,Dollars,0,"31,709",Inyo
CAINC1-3,06027,"Inyo, CA",2004,Dollars,0,"34,961",Inyo
CAINC1-3,06027,"Inyo, CA",2005,Dollars,0,"36,715",Inyo
